raceId,driverId,lap,position,lap_time_str,lap_time_ms,lap_time_s
226,35,54,3,1:31.525,91525,91.525
226,35,55,3,1:30.631,90631,90.631
226,35,56,2,1:31.141,91141,91.141
226,35,57,2,1:31.345,91345,91.345
226,35,58,2,1:31.521,91521,91.521
226,35,59,2,1:30.824,90824,90.824
226,35,60,2,1:31.638,91638,91.638
226,35,61,2,1:31.194,91194,91.194
226,35,62,2,1:30.421,90421,90.421
226,35,63,2,1:31.423,91423,91.423
226,35,64,2,1:30.163,90163,90.163
226,35,65,2,1:30.395,90395,90.395
226,35,66,2,1:32.161,92161,92.161
226,35,67,2,1:31.428,91428,91.428
226,35,68,2,1:30.772,90772,90.772
226,35,69,2,1:31.159,91159,91.159
226,35,70,2,1:31.153,91153,91.153
226,35,71,2,1:31.348,91348,91.348
226,35,72,2,1:33.010,93010,93.01
226,57,1,8,1:43.051,103051,103.051
226,57,2,8,1:35.268,95268,95.268
226,57,3,9,1:35.251,95251,95.251
226,57,4,9,1:34.837,94837,94.837
226,57,5,9,1:34.384,94384,94.384
226,57,6,9,1:33.852,93852,93.852
226,57,7,9,1:33.785,93785,93.785
226,57,8,9,1:34.217,94217,94.217
226,57,9,9,1:33.125,93125,93.125
226,57,10,9,1:33.271,93271,93.271
226,57,11,9,1:32.989,92989,92.989
226,57,12,8,1:32.917,92917,92.917
226,57,13,8,1:32.502,92502,92.502
226,57,14,8,1:32.479,92479,92.479
226,57,15,8,1:32.618,92618,92.618
226,57,16,8,1:33.283,93283,93.283
226,57,17,8,1:32.369,92369,92.369
226,57,18,8,1:32.570,92570,92.57
226,57,19,11,1:35.479,95479,95.479
226,14,1,5,1:40.830,100830,100.83
226,14,2,5,1:34.893,94893,94.893
226,14,3,5,1:34.171,94171,94.171
226,14,4,5,1:33.934,93934,93.934
226,14,5,5,1:33.829,93829,93.829
226,14,6,5,1:33.644,93644,93.644
226,14,7,5,1:33.916,93916,93.916
226,14,8,5,1:33.986,93986,93.986
226,14,9,6,1:35.089,95089,95.089
226,14,10,6,1:33.678,93678,93.678
226,14,11,6,1:32.841,92841,92.841
226,14,12,6,1:33.116,93116,93.116
226,14,13,6,1:33.167,93167,93.167
226,14,14,6,1:32.498,92498,92.498
226,14,15,6,1:32.860,92860,92.86
226,14,16,6,1:32.971,92971,92.971
226,14,17,6,1:32.647,92647,92.647
226,14,18,6,1:32.514,92514,92.514
226,14,19,6,1:32.436,92436,92.436
226,14,20,6,1:32.230,92230,92.23
226,14,21,6,1:31.706,91706,91.706
226,14,22,6,1:32.583,92583,92.583
226,14,23,6,1:31.534,91534,91.534
226,14,24,6,1:31.615,91615,91.615
226,14,25,6,1:31.647,91647,91.647
226,14,26,5,1:32.992,92992,92.992
226,14,27,7,1:53.016,113016,113.016
226,14,28,7,1:37.461,97461,97.461
226,14,29,6,1:35.414,95414,95.414
226,14,30,7,2:28.272,148272,148.272
226,14,31,7,3:13.587,193587,193.587
226,14,32,6,2:43.455,163455,163.455
226,14,33,6,1:36.672,96672,96.672
226,14,34,6,1:35.229,95229,95.229
226,14,35,6,1:33.277,93277,93.277
226,14,36,6,1:32.606,92606,92.606
226,14,37,6,1:32.425,92425,92.425
226,14,38,6,1:32.312,92312,92.312
226,14,39,6,1:32.533,92533,92.533
226,14,40,6,1:31.910,91910,91.91
226,14,41,5,1:31.847,91847,91.847
226,14,42,5,1:32.596,92596,92.596
226,14,43,5,1:32.201,92201,92.201
226,14,44,5,1:31.799,91799,91.799
226,14,45,4,1:31.698,91698,91.698
226,14,46,4,1:31.408,91408,91.408
226,14,47,4,1:31.985,91985,91.985
226,14,48,4,1:32.021,92021,92.021
226,14,49,4,1:32.152,92152,92.152
226,14,50,4,1:32.243,92243,92.243
226,14,51,6,1:52.239,112239,112.239
226,14,52,6,1:35.131,95131,95.131
226,14,53,6,1:33.099,93099,93.099
226,14,54,6,1:32.964,92964,92.964
226,14,55,7,1:34.846,94846,94.846
226,14,56,7,1:33.524,93524,93.524
226,14,57,6,1:33.058,93058,93.058
226,14,58,6,1:32.456,92456,92.456
226,14,59,6,1:32.681,92681,92.681
226,14,60,7,1:34.613,94613,94.613
226,14,61,7,1:32.824,92824,92.824
226,14,62,7,1:32.355,92355,92.355
226,14,63,7,1:32.573,92573,92.573
226,14,64,7,1:32.202,92202,92.202
226,14,65,7,1:32.461,92461,92.461
226,14,66,7,1:32.260,92260,92.26
226,14,67,7,1:32.394,92394,92.394
226,14,68,7,1:31.804,91804,91.804
226,14,69,7,1:31.946,91946,91.946
226,14,70,7,1:32.134,92134,92.134
226,14,71,7,1:32.704,92704,92.704
226,14,72,7,1:33.008,93008,93.008
226,44,1,15,1:47.931,107931,107.931
226,44,2,15,1:35.922,95922,95.922
226,44,3,15,1:35.800,95800,95.8
226,44,4,15,1:34.912,94912,94.912
226,44,5,15,1:35.917,95917,95.917
226,44,6,15,1:35.357,95357,95.357
226,44,7,15,1:34.384,94384,94.384
226,44,8,16,1:36.165,96165,96.165
226,44,9,16,1:33.751,93751,93.751
226,44,10,16,1:33.651,93651,93.651
226,44,11,16,1:33.684,93684,93.684
226,44,12,16,1:34.311,94311,94.311
226,44,13,16,1:33.745,93745,93.745
226,44,14,16,1:34.091,94091,94.091
226,44,15,16,1:35.955,95955,95.955
226,44,16,16,1:33.575,93575,93.575
226,44,17,15,1:33.117,93117,93.117
226,44,18,15,1:33.109,93109,93.109
226,44,19,15,1:32.943,92943,92.943
226,44,20,14,1:32.747,92747,92.747
226,44,21,14,1:32.942,92942,92.942
226,44,22,13,1:36.558,96558,96.558
226,44,23,12,1:33.259,93259,93.259
226,44,24,12,1:32.845,92845,92.845
226,44,25,12,1:33.798,93798,93.798
226,44,26,12,1:35.572,95572,95.572
226,44,27,12,1:32.940,92940,92.94
226,44,28,12,1:37.873,97873,97.873
226,44,29,16,1:56.859,116859,116.859
226,44,30,15,1:54.853,114853,114.853
226,44,31,5,3:04.562,184562,184.562
226,44,32,15,2:53.502,173502,173.502
226,44,33,14,1:37.487,97487,97.487
226,44,34,11,1:37.508,97508,97.508
226,44,35,11,1:34.087,94087,94.087
226,44,36,11,1:32.549,92549,92.549
226,44,37,11,1:32.636,92636,92.636
226,44,38,11,1:32.591,92591,92.591
226,44,39,11,1:32.791,92791,92.791
226,44,40,11,1:32.654,92654,92.654
226,44,41,11,1:33.031,93031,93.031
226,44,42,11,1:33.569,93569,93.569
226,44,43,11,1:33.488,93488,93.488
226,44,44,11,1:32.478,92478,92.478
226,44,45,11,1:32.792,92792,92.792
226,44,46,9,1:33.476,93476,93.476
226,44,47,9,1:33.889,93889,93.889
226,44,48,9,1:34.598,94598,94.598
226,44,49,9,1:32.413,92413,92.413
226,44,50,8,1:32.228,92228,92.228
226,44,51,8,1:32.366,92366,92.366
226,44,52,8,1:32.137,92137,92.137
226,44,53,8,1:32.100,92100,92.1
226,44,54,8,1:33.049,93049,93.049
226,44,55,8,1:34.236,94236,94.236
226,44,56,9,1:35.107,95107,95.107
226,44,57,8,1:35.837,95837,95.837
226,44,58,8,1:33.950,93950,93.95
226,44,59,8,1:31.582,91582,91.582
226,44,60,8,1:31.343,91343,91.343
226,44,61,8,1:31.505,91505,91.505
226,44,62,8,1:32.270,92270,92.27
226,44,63,8,1:32.763,92763,92.763
226,44,64,8,1:32.536,92536,92.536
226,44,65,8,1:32.737,92737,92.737
226,44,66,8,1:31.461,91461,91.461
226,44,67,8,1:32.290,92290,92.29
226,44,68,8,1:32.410,92410,92.41
226,44,69,8,1:31.599,91599,91.599
226,44,70,8,1:32.147,92147,92.147
226,44,71,8,1:32.624,92624,92.624
226,44,72,8,1:32.673,92673,92.673
226,64,1,21,1:51.249,111249,111.249
226,64,2,19,1:37.257,97257,97.257
226,64,3,19,1:34.875,94875,94.875
226,64,4,19,1:34.157,94157,94.157
226,64,5,19,1:34.760,94760,94.76
226,64,6,19,1:36.213,96213,96.213
226,64,7,18,1:34.818,94818,94.818
226,64,8,18,1:34.493,94493,94.493
226,64,9,18,1:34.503,94503,94.503
226,64,10,18,1:33.634,93634,93.634
226,64,11,18,1:34.016,94016,94.016
226,64,12,18,1:34.012,94012,94.012
226,64,13,18,1:34.464,94464,94.464
226,64,14,18,1:34.569,94569,94.569
226,64,15,18,1:33.868,93868,93.868
226,64,16,18,1:34.209,94209,94.209
226,64,17,17,1:33.656,93656,93.656
226,64,18,17,1:33.204,93204,93.204
226,64,19,17,1:33.465,93465,93.465
226,64,20,16,1:32.993,92993,92.993
226,64,21,16,1:33.045,93045,93.045
226,64,22,15,1:33.934,93934,93.934
226,64,23,14,1:35.281,95281,95.281
226,64,24,14,1:32.882,92882,92.882
226,64,25,14,1:34.609,94609,94.609
226,64,26,16,1:46.102,106102,106.102
226,64,27,17,1:40.189,100189,100.189
226,64,28,17,1:36.790,96790,96.79
226,64,29,15,1:34.129,94129,94.129
226,22,1,6,1:41.563,101563,101.563
226,22,2,6,1:35.430,95430,95.43
226,22,3,6,1:34.659,94659,94.659
226,22,4,6,1:34.971,94971,94.971
226,22,5,7,1:34.994,94994,94.994
226,22,6,7,1:33.670,93670,93.67
226,22,7,7,1:34.358,94358,94.358
226,22,8,7,1:33.792,93792,93.792
226,22,9,7,1:32.676,92676,92.676
226,22,10,7,1:32.999,92999,92.999
226,22,11,7,1:33.152,93152,93.152
226,22,12,7,1:33.339,93339,93.339
226,22,13,7,1:32.637,92637,92.637
226,22,14,7,1:32.828,92828,92.828
226,22,15,7,1:32.821,92821,92.821
226,22,16,7,1:33.036,93036,93.036
226,22,17,7,1:32.271,92271,92.271
226,22,18,7,1:32.463,92463,92.463
226,22,19,7,1:32.673,92673,92.673
226,22,20,7,1:32.513,92513,92.513
226,22,21,7,1:32.242,92242,92.242
226,22,22,7,1:31.826,91826,91.826
226,22,23,7,1:32.409,92409,92.409
226,22,24,7,1:31.678,91678,91.678
226,22,25,7,1:31.764,91764,91.764
226,22,26,6,1:33.213,93213,93.213
226,22,27,5,1:32.975,92975,92.975
226,22,28,6,1:45.065,105065,105.065
226,22,29,10,2:00.747,120747,120.747
226,22,30,11,2:16.171,136171,136.171
226,22,31,11,3:14.232,194232,194.232
226,22,32,10,2:41.479,161479,161.479
226,22,33,9,1:38.408,98408,98.408
226,22,34,9,1:35.853,95853,95.853
226,22,35,9,1:33.677,93677,93.677
226,22,36,9,1:33.356,93356,93.356
226,22,37,9,1:33.302,93302,93.302
226,22,38,9,1:32.574,92574,92.574
226,22,39,9,1:33.235,93235,93.235
226,22,40,9,1:32.538,92538,92.538
226,22,41,9,1:33.267,93267,93.267
226,22,42,9,1:32.200,92200,92.2
226,22,43,9,1:32.134,92134,92.134
226,22,44,9,1:32.151,92151,92.151
226,22,45,9,1:34.308,94308,94.308
226,22,46,7,1:33.301,93301,93.301
226,22,47,7,1:32.019,92019,92.019
226,22,48,6,1:31.635,91635,91.635
226,22,49,6,1:31.536,91536,91.536
226,22,50,6,1:31.443,91443,91.443
226,22,51,5,1:31.443,91443,91.443
226,22,52,5,1:31.856,91856,91.856
226,22,53,5,1:33.494,93494,93.494
226,22,54,5,1:32.312,92312,92.312
226,22,55,5,1:31.774,91774,91.774
226,22,56,5,1:31.904,91904,91.904
226,22,57,4,1:31.936,91936,91.936
226,22,58,4,1:32.010,92010,92.01
226,22,59,4,1:32.719,92719,92.719
226,22,60,4,1:32.447,92447,92.447
226,22,61,4,1:32.253,92253,92.253
226,22,62,4,1:31.773,91773,91.773
226,22,63,4,1:32.054,92054,92.054
226,22,64,4,1:32.457,92457,92.457
226,22,65,4,1:32.275,92275,92.275
226,22,66,4,1:32.171,92171,92.171
226,22,67,4,1:32.629,92629,92.629
226,22,68,4,1:32.332,92332,92.332
226,22,69,4,1:33.746,93746,93.746
226,22,70,4,1:33.162,93162,93.162
226,22,71,4,1:32.186,92186,92.186
226,22,72,4,1:33.937,93937,93.937
226,84,1,12,1:45.577,105577,105.577
226,84,2,12,1:36.243,96243,96.243
226,84,3,12,1:34.951,94951,94.951
226,84,4,12,1:35.996,95996,95.996
226,84,5,12,1:36.177,96177,96.177
226,84,6,12,1:34.942,94942,94.942
226,84,7,12,1:34.292,94292,94.292
226,84,8,12,1:34.198,94198,94.198
226,84,9,12,1:33.608,93608,93.608
226,84,10,12,1:33.826,93826,93.826
226,84,11,12,1:34.727,94727,94.727
226,84,12,12,1:34.005,94005,94.005
226,84,13,12,1:33.931,93931,93.931
226,84,14,12,1:34.445,94445,94.445
226,84,15,14,1:36.784,96784,96.784
226,84,16,14,1:33.439,93439,93.439
226,84,17,14,1:33.741,93741,93.741
226,84,18,14,1:33.258,93258,93.258
226,84,19,14,1:33.072,93072,93.072
226,84,20,13,1:32.668,92668,92.668
226,84,21,13,1:33.376,93376,93.376
226,84,22,12,1:36.277,96277,96.277
226,84,23,11,1:33.388,93388,93.388
226,84,24,11,1:32.850,92850,92.85
226,84,25,11,1:33.313,93313,93.313
226,84,26,11,1:33.957,93957,93.957
226,84,27,11,1:33.070,93070,93.07
226,84,28,11,1:39.422,99422,99.422
226,84,29,11,1:36.004,96004,96.004
226,84,30,2,2:05.618,125618,125.618
226,84,31,15,3:26.836,206836,206.836
226,84,32,14,2:40.749,160749,160.749
226,84,33,13,1:36.765,96765,96.765
226,84,34,13,1:43.715,103715,103.715
226,65,1,14,1:47.131,107131,107.131
226,65,2,14,1:36.318,96318,96.318
226,65,3,14,1:35.112,95112,95.112
226,65,4,14,1:35.589,95589,95.589
226,65,5,14,1:35.683,95683,95.683
226,65,6,14,1:35.247,95247,95.247
226,65,7,14,1:34.569,94569,94.569
226,65,8,14,1:34.385,94385,94.385
226,65,9,14,1:34.114,94114,94.114
226,65,10,14,1:33.836,93836,93.836
226,65,11,14,1:34.070,94070,94.07
226,65,12,14,1:34.252,94252,94.252
226,65,13,14,1:33.820,93820,93.82
226,65,14,14,1:33.804,93804,93.804
226,65,15,13,1:34.142,94142,94.142
226,65,16,13,1:32.870,92870,92.87
226,65,17,13,1:32.794,92794,92.794
226,65,18,13,1:33.180,93180,93.18
226,65,19,13,1:32.717,92717,92.717
226,65,20,12,1:32.308,92308,92.308
226,65,21,11,1:32.716,92716,92.716
226,65,22,9,1:32.301,92301,92.301
226,65,23,16,1:52.055,112055,112.055
226,65,24,16,1:32.110,92110,92.11
226,65,25,16,1:33.115,93115,93.115
226,65,26,15,1:33.326,93326,93.326
226,65,27,15,1:33.984,93984,93.984
226,65,28,15,1:35.583,95583,95.583
226,65,29,13,1:34.058,94058,94.058
226,65,30,13,2:11.152,131152,131.152
226,65,31,13,3:14.060,194060,194.06
226,65,32,12,2:41.559,161559,161.559
226,65,33,11,1:38.671,98671,98.671
226,65,34,10,1:34.973,94973,94.973
226,65,35,10,1:33.891,93891,93.891
226,65,36,10,1:33.406,93406,93.406
226,65,37,10,1:33.444,93444,93.444
226,65,38,10,1:32.857,92857,92.857
226,65,39,10,1:32.851,92851,92.851
226,65,40,10,1:32.877,92877,92.877
226,65,41,10,1:33.031,93031,93.031
226,65,42,10,1:32.477,92477,92.477
226,65,43,10,1:32.334,92334,92.334
226,65,44,10,1:31.930,91930,91.93
226,65,45,10,1:33.540,93540,93.54
226,65,46,8,1:33.805,93805,93.805
226,65,47,8,1:32.539,92539,92.539
226,65,48,7,1:32.201,92201,92.201
226,65,49,7,1:32.500,92500,92.5
226,65,50,10,1:53.509,113509,113.509
226,65,51,10,1:32.720,92720,92.72
226,65,52,10,1:32.925,92925,92.925
226,65,53,10,1:33.843,93843,93.843
226,65,54,10,1:34.149,94149,94.149
226,65,55,10,1:34.658,94658,94.658
226,65,56,10,1:34.587,94587,94.587
226,65,57,9,1:35.894,95894,95.894
226,65,58,9,1:36.772,96772,96.772
226,65,59,9,1:37.185,97185,97.185
226,65,60,9,1:36.525,96525,96.525
226,65,61,9,1:37.121,97121,97.121
226,65,62,9,1:38.857,98857,98.857
226,65,63,9,1:38.033,98033,98.033
226,65,64,9,1:36.654,96654,96.654
226,65,65,9,1:36.843,96843,96.843
226,65,66,9,1:37.530,97530,97.53
226,65,67,9,1:36.760,96760,96.76
226,65,68,9,1:38.471,98471,98.471
226,65,69,9,1:41.633,101633,101.633
226,65,70,9,1:41.485,101485,101.485
226,65,71,9,1:45.250,105250,105.25
226,49,1,11,1:44.791,104791,104.791
226,49,2,11,1:35.701,95701,95.701
226,49,3,11,1:34.287,94287,94.287
226,49,4,11,1:34.639,94639,94.639
226,49,5,11,1:34.535,94535,94.535
226,49,6,11,1:34.255,94255,94.255
226,49,7,11,1:33.936,93936,93.936
226,49,8,11,1:34.172,94172,94.172
226,49,9,11,1:33.368,93368,93.368
226,49,10,11,1:33.375,93375,93.375
226,49,11,11,1:33.020,93020,93.02
226,49,12,10,1:32.708,92708,92.708
226,49,13,10,1:32.695,92695,92.695
226,49,14,10,1:32.687,92687,92.687
226,49,15,10,1:32.540,92540,92.54
226,49,16,10,1:32.201,92201,92.201
226,49,17,10,1:33.022,93022,93.022
226,49,18,10,1:32.188,92188,92.188
226,49,19,9,1:33.024,93024,93.024
226,49,20,9,1:31.619,91619,91.619
226,49,21,12,1:50.948,110948,110.948
226,49,22,10,1:31.613,91613,91.613
226,49,23,9,1:31.005,91005,91.005
226,49,24,9,1:32.132,92132,92.132
226,49,25,9,1:31.576,91576,91.576
226,49,26,9,1:31.805,91805,91.805
226,49,27,8,1:33.903,93903,93.903
226,49,28,8,1:36.961,96961,96.961
226,49,29,7,1:35.073,95073,95.073
226,49,30,8,2:29.471,149471,149.471
226,49,31,8,3:12.374,192374,192.374
226,49,32,7,2:43.244,163244,163.244
226,73,1,22,1:51.788,111788,111.788
226,73,2,22,1:38.324,98324,98.324
226,73,3,22,1:39.258,99258,99.258
226,73,4,21,1:34.996,94996,94.996
226,73,5,21,1:36.951,96951,96.951
226,73,6,21,1:36.631,96631,96.631
226,73,7,21,1:36.040,96040,96.04
226,73,8,20,1:36.658,96658,96.658
226,73,9,20,1:34.252,94252,94.252
226,73,10,20,1:34.273,94273,94.273
226,73,11,20,1:34.665,94665,94.665
226,73,12,20,1:34.356,94356,94.356
226,73,13,20,1:34.183,94183,94.183
226,73,14,20,1:34.663,94663,94.663
226,73,15,19,1:34.412,94412,94.412
226,73,16,19,1:34.311,94311,94.311
226,73,17,18,1:33.854,93854,93.854
226,73,18,18,1:34.335,94335,94.335
226,73,19,18,1:34.477,94477,94.477
226,73,20,17,1:33.606,93606,93.606
226,73,21,17,1:35.787,95787,95.787
226,73,22,18,1:36.573,96573,96.573
226,73,23,18,1:37.427,97427,97.427
226,73,24,18,2:00.727,120727,120.727
226,50,1,7,1:42.211,102211,102.211
226,50,2,7,1:35.490,95490,95.49
226,50,3,7,1:34.581,94581,94.581
226,50,4,8,1:35.600,95600,95.6
226,50,5,8,1:34.173,94173,94.173
226,50,6,8,1:33.834,93834,93.834
226,50,7,8,1:33.991,93991,93.991
226,50,8,8,1:34.248,94248,94.248
226,50,9,8,1:32.929,92929,92.929
226,50,10,8,1:32.683,92683,92.683
226,50,11,8,1:33.015,93015,93.015
226,50,12,11,1:39.772,99772,99.772
226,50,13,11,1:32.786,92786,92.786
226,50,14,11,1:31.407,91407,91.407
226,50,15,11,1:31.940,91940,91.94
226,50,16,11,1:31.924,91924,91.924
226,50,17,11,1:31.899,91899,91.899
226,50,18,11,1:32.503,92503,92.503
226,50,19,10,1:32.564,92564,92.564
226,50,20,10,1:32.379,92379,92.379
226,50,21,9,1:31.322,91322,91.322
226,50,22,11,1:56.229,116229,116.229
226,50,23,10,1:31.598,91598,91.598
226,50,24,10,1:31.656,91656,91.656
226,50,25,10,1:31.536,91536,91.536
226,50,26,10,1:32.273,92273,92.273
226,50,27,10,1:32.306,92306,92.306
226,50,28,10,1:38.368,98368,98.368
226,50,29,9,1:37.080,97080,97.08
226,50,30,10,2:22.402,142402,142.402
226,50,31,10,3:12.588,192588,192.588
226,50,32,9,2:42.743,162743,162.743
226,50,33,7,1:37.291,97291,97.291
226,50,34,7,1:33.352,93352,93.352
226,50,35,7,1:33.399,93399,93.399
226,50,36,7,1:32.820,92820,92.82
226,50,37,7,1:32.409,92409,92.409
226,50,38,7,1:32.099,92099,92.099
226,50,39,7,1:32.792,92792,92.792
226,50,40,7,1:32.013,92013,92.013
226,50,41,6,1:31.720,91720,91.72
226,50,42,6,1:32.324,92324,92.324
226,50,43,6,1:32.556,92556,92.556
226,50,44,6,1:31.713,91713,91.713
226,50,45,5,1:32.414,92414,92.414
226,50,46,11,1:53.570,113570,113.57
226,50,47,10,1:32.450,92450,92.45
226,50,48,10,1:33.835,93835,93.835
226,50,49,10,1:33.687,93687,93.687
226,50,50,9,1:32.371,92371,92.371
226,50,51,9,1:32.488,92488,92.488
226,50,52,9,1:31.737,91737,91.737
226,50,53,9,1:32.396,92396,92.396
226,50,54,9,1:32.519,92519,92.519
226,50,55,9,1:33.230,93230,93.23
226,50,56,8,1:33.527,93527,93.527
226,50,57,7,1:32.515,92515,92.515
226,50,58,7,1:31.915,91915,91.915
226,50,59,7,1:32.482,92482,92.482
226,50,60,6,1:31.610,91610,91.61
226,50,61,6,1:31.893,91893,91.893
226,50,62,6,1:31.922,91922,91.922
226,50,63,6,1:32.237,92237,92.237
226,50,64,6,1:31.505,91505,91.505
226,50,65,6,1:31.133,91133,91.133
226,50,66,6,1:31.099,91099,91.099
226,50,67,6,1:31.414,91414,91.414
226,50,68,6,1:31.489,91489,91.489
226,50,69,6,1:31.966,91966,91.966
226,50,70,6,1:32.200,92200,92.2
226,50,71,6,1:31.650,91650,91.65
226,50,72,6,1:38.463,98463,98.463
226,79,1,13,1:46.540,106540,106.54
226,79,2,13,1:35.822,95822,95.822
226,79,3,13,1:35.045,95045,95.045
226,79,4,13,1:35.561,95561,95.561
226,79,5,13,1:36.262,96262,96.262
226,79,6,13,1:35.113,95113,95.113
226,79,7,13,1:34.374,94374,94.374
226,79,8,13,1:34.136,94136,94.136
226,79,9,13,1:33.762,93762,93.762
226,79,10,13,1:33.472,93472,93.472
226,79,11,13,1:35.595,95595,95.595
226,79,12,13,1:33.367,93367,93.367
226,79,13,13,1:33.600,93600,93.6
226,79,14,13,1:34.524,94524,94.524
226,79,15,12,1:33.825,93825,93.825
226,79,16,12,1:32.651,92651,92.651
226,79,17,12,1:32.024,92024,92.024
226,79,18,12,1:31.396,91396,91.396
226,79,19,12,1:31.778,91778,91.778
226,79,20,11,1:31.707,91707,91.707
226,79,21,10,1:32.317,92317,92.317
226,79,22,16,1:53.591,113591,113.591
226,79,23,15,1:31.755,91755,91.755
226,79,24,15,1:32.391,92391,92.391
226,79,25,15,1:34.596,94596,94.596
226,79,26,14,1:34.764,94764,94.764
226,79,27,14,1:32.049,92049,92.049
226,79,28,13,1:35.516,95516,95.516
226,63,1,17,1:48.716,108716,108.716
226,63,2,17,1:36.234,96234,96.234
226,63,3,17,1:35.953,95953,95.953
226,63,4,17,1:34.501,94501,94.501
226,63,5,17,1:35.911,95911,95.911
226,63,6,17,1:35.453,95453,95.453
226,63,7,19,1:42.649,102649,102.649
226,63,8,19,1:32.504,92504,92.504
226,63,9,19,1:32.296,92296,92.296
226,63,10,19,1:33.079,93079,93.079
226,63,11,19,1:33.441,93441,93.441
226,63,12,19,1:33.860,93860,93.86
226,63,13,19,1:34.132,94132,94.132
226,63,14,19,1:48.083,108083,108.083
226,63,15,22,2:17.246,137246,137.246
226,63,16,22,4:57.378,297378,297.378
226,63,17,22,1:33.346,93346,93.346
226,63,18,22,1:32.224,92224,92.224
226,63,19,22,1:32.303,92303,92.303
226,63,20,21,1:32.488,92488,92.488
226,63,21,21,1:32.725,92725,92.725
226,63,22,21,1:33.853,93853,93.853
226,63,23,21,1:32.612,92612,92.612
226,63,24,21,1:33.863,93863,93.863
226,63,25,19,1:41.753,101753,101.753
226,63,26,19,2:08.402,128402,128.402
226,63,27,19,15:41.618,941618,941.618
226,63,28,19,1:32.979,92979,92.979
226,63,29,18,1:38.194,98194,98.194
226,63,30,17,1:32.561,92561,92.561
226,63,31,17,1:39.991,99991,99.991
226,63,32,17,1:32.948,92948,92.948
226,63,33,16,1:32.300,92300,92.3
226,63,34,15,1:31.930,91930,91.93
226,63,35,14,1:32.418,92418,92.418
226,63,36,14,1:33.278,93278,93.278
226,83,1,19,1:49.520,109520,109.52
226,83,2,18,1:37.417,97417,97.417
226,83,3,18,1:35.045,95045,95.045
226,83,4,18,1:34.802,94802,94.802
226,83,5,18,1:34.920,94920,94.92
226,83,6,18,1:36.277,96277,96.277
226,83,7,17,1:34.611,94611,94.611
226,83,8,17,1:34.514,94514,94.514
226,83,9,17,1:33.865,93865,93.865
226,83,10,17,1:33.977,93977,93.977
226,83,11,17,1:34.110,94110,94.11
226,83,12,17,1:34.435,94435,94.435
226,83,13,17,1:33.711,93711,93.711
226,83,14,17,1:33.598,93598,93.598
226,83,15,17,1:35.518,95518,95.518
226,83,16,17,1:34.159,94159,94.159
226,83,17,16,1:33.370,93370,93.37
226,83,18,16,1:33.287,93287,93.287
226,83,19,16,1:33.348,93348,93.348
